"miRNA"	"hsa.let.7a.2"	"hsa.let.7a.3"	"hsa.let.7b"	"hsa.let.7c"	"hsa.let.7e"	"hsa.let.7g"	"hsa.let.7i"	"hsa.mir.100"	"hsa.mir.101.1"	"hsa.mir.106b"	"hsa.mir.107"	"hsa.mir.10a"	"hsa.mir.122"	"hsa.mir.1225"	"hsa.mir.1227"	"hsa.mir.1234"	"hsa.mir.124.2"	"hsa.mir.124.3"	"hsa.mir.1250"	"hsa.mir.1255b.1"	"hsa.mir.125a"	"hsa.mir.125b.1"	"hsa.mir.125b.2"	"hsa.mir.126"	"hsa.mir.127"	"hsa.mir.128.1"	"hsa.mir.1287"	"hsa.mir.130a"	"hsa.mir.130b"	"hsa.mir.132"	"hsa.mir.133a.1"	"hsa.mir.134"	"hsa.mir.135a.1"	"hsa.mir.136"	"hsa.mir.137"	"hsa.mir.138.1"	"hsa.mir.138.2"	"hsa.mir.140"	"hsa.mir.141"	"hsa.mir.142"	"hsa.mir.143"	"hsa.mir.145"	"hsa.mir.146a"	"hsa.mir.149"	"hsa.mir.150"	"hsa.mir.152"	"hsa.mir.153.2"	"hsa.mir.154"	"hsa.mir.155"	"hsa.mir.15a"	"hsa.mir.15b"	"hsa.mir.16.2"	"hsa.mir.17"	"hsa.mir.181a.1"	"hsa.mir.181a.2"	"hsa.mir.181b.1"	"hsa.mir.181c"	"hsa.mir.182"	"hsa.mir.184"	"hsa.mir.187"	"hsa.mir.18a"	"hsa.mir.191"	"hsa.mir.192"	"hsa.mir.193a"	"hsa.mir.194.1"	"hsa.mir.194.2"	"hsa.mir.195"	"hsa.mir.196a.1"	"hsa.mir.196a.2"	"hsa.mir.199a.1"	"hsa.mir.199a.2"	"hsa.mir.19a"	"hsa.mir.200a"	"hsa.mir.200b"	"hsa.mir.200c"	"hsa.mir.203"	"hsa.mir.204"	"hsa.mir.205"	"hsa.mir.206"	"hsa.mir.208a"	"hsa.mir.20a"	"hsa.mir.21"	"hsa.mir.210"	"hsa.mir.211"	"hsa.mir.212"	"hsa.mir.214"	"hsa.mir.216a"	"hsa.mir.217"	"hsa.mir.218.1"	"hsa.mir.218.2"	"hsa.mir.219.1"	"hsa.mir.219.2"	"hsa.mir.22"	"hsa.mir.221"	"hsa.mir.222"	"hsa.mir.223"	"hsa.mir.224"	"hsa.mir.23b"	"hsa.mir.24.1"	"hsa.mir.24.2"	"hsa.mir.25"	"hsa.mir.26a.2"	"hsa.mir.26b"	"hsa.mir.27a"	"hsa.mir.27b"	"hsa.mir.296"	"hsa.mir.299"	"hsa.mir.29a"	"hsa.mir.29b.2"	"hsa.mir.29c"	"hsa.mir.302a"	"hsa.mir.30a"	"hsa.mir.30b"	"hsa.mir.30c.1"	"hsa.mir.30c.2"	"hsa.mir.30d"	"hsa.mir.30e"	"hsa.mir.31"	"hsa.mir.3187"	"hsa.mir.32"	"hsa.mir.320a"	"hsa.mir.323"	"hsa.mir.33a"	"hsa.mir.34a"	"hsa.mir.34c"	"hsa.mir.3650"	"hsa.mir.3654"	"hsa.mir.429"	"hsa.mir.487a"	"hsa.mir.503"	"hsa.mir.543"	"hsa.mir.564"	"hsa.mir.636"	"hsa.mir.663b"	"hsa.mir.7.1"	"hsa.mir.7.2"	"hsa.mir.7.3"	"hsa.mir.877"	"hsa.mir.9.1"	"hsa.mir.9.2"	"hsa.mir.92a.1"	"hsa.mir.93"	"hsa.mir.935"	"hsa.mir.96"	"hsa.mir.98"	"hsa.mir.99a"	"hsa.mir.99b"	"bcr_patient_barcode"
"TCGA-13-1504-01A-01R-1565-13"	32361.146286	16282.427376	50552.733288	25679.249524	4790.873343	185.572259	632.824073	578.091592	64.772167	675.249842	47.607543	12926.905257	0	0	1.295443	0	0	0	0	0	3932.965989	1567.810306	173.265547	104.60705	2572.750479	172.617825	103.959328	103.635467	69.306219	178.44732	0.647722	409.036235	0	1.943165	0	0	0.971583	757.510495	192.049476	1.619304	4866.980639	685.93725	36.272414	1663.673113	412.598705	30.119058	0	1.943165	180.714346	8.096521	1531.537892	1.295443	109.464962	2867.7877	1814.916123	211.157265	60.561976	4878.315768	2.267026	154.805479	8.744243	919.117052	93.271921	2955.230126	21.050954	37.567857	5.181773	0.323861	0	225.731002	311.554124	0	830.379183	826.816714	144965.291834	1748.524652	1.295443	34.005388	0	0	4.210191	6821.804643	233.827523	7.124938	4.210191	40.482604	0	0.323861	1.295443	2.590887	8.744243	0	11978.64073	219.901507	79.022044	24.937284	61.85742	1270.829919	60.238115	851.753998	18718.184721	604.972041	155.12934	672.658956	1229.699593	146.061237	10.687408	9664.97892	28.499754	115.618318	0	6262.820841	14.573738	6.801078	851.753998	4444.666109	9835.329719	3.238608	8.744243	6.801078	2505.387425	10.039686	1.295443	12.306712	12.954433	0	4.210191	7.124938	2.914748	15.221459	2.590887	0	0.647722	0	31.09064	0	0.323861	42.74963	2.914748	7.124938	1252.693713	3179.341824	23.965702	1.295443	3.88633	845.276781	408139.140979	"TCGA-13-1504"
"TCGA-24-1425-01A-02R-1566-13"	36854.773815	18436.210312	128548.773429	15935.069152	5324.630711	116.468944	454.111236	1862.32665	41.175889	2343.496327	14.117448	2970.546298	0	0	2.352908	1.176454	0	0	0	0	5202.279497	4194.058437	134.115754	147.056747	5902.269615	162.350649	27.058442	47.058159	83.528233	310.583851	35.293619	1401.15669	0	11.76454	0	0	0	1471.743928	49.411067	4.705816	6750.492934	4165.823541	9.411632	592.932806	2404.671934	23.52908	0	2.352908	91.76341	2.352908	1139.983906	0	137.645116	8204.590053	4399.937883	724.695651	43.528797	399.994353	0	24.705534	8.235178	595.285714	11.76454	6895.196774	2.352908	10.588086	31.764257	0	0	211.761716	376.465273	0	143.527385	187.056183	17795.042894	525.874929	15.293902	234.114342	0	0	8.235178	4314.056743	621.167701	1.176454	18.823264	83.528233	0	1.176454	8.235178	7.058724	3.529362	0	9650.451994	250.584698	81.175325	35.293619	43.528797	1585.859964	327.054206	1136.454544	14372.738267	177.644551	105.880858	842.341049	1365.86307	445.876058	10.588086	6522.260862	37.646527	27.058442	0	13377.458201	59.999153	1.176454	875.281761	15182.138605	2635.256914	23.52908	1.176454	19.999718	2369.378315	31.764257	11.76454	30.587803	28.234896	0	0	4.705816	18.823264	12.940994	1.176454	0	2.352908	0	14.117448	0	0	50.587521	2.352908	3.529362	3888.180402	3744.653017	99.998588	0	8.235178	327.054206	370397.123805	"TCGA-24-1425"
"TCGA-23-1109-01A-01R-1564-13"	22805.094181	11512.48954	93862.10342	10038.56144	3329.352614	386.935263	364.402888	3437.352617	57.496405	1126.618737	17.870504	1398.561191	0	1.553957	2.330935	3.107914	0	0	0	0	9661.726897	4738.014525	72.258995	337.985621	812.719448	58.273383	14.76259	205.899287	128.978421	65.266189	14.76259	546.215843	1.553957	0	0	0	0	372.949651	113.438852	10.877698	2814.215908	4141.295083	52.057555	273.496411	1285.122339	30.302159	0	3.107914	271.942454	18.647483	3189.496495	6.215828	369.841737	2171.654739	2176.316609	249.410079	111.884895	2748.949719	0.776978	187.251804	9.323741	2698.446121	62.158275	2467.683524	11.654677	21.755396	14.76259	2.330935	0.776978	382.273392	556.316563	0	250.187058	359.741018	51362.93673	27.194245	16.316547	80.805758	0	0	40.402879	3660.345429	1633.985659	0	3.884892	92.460434	1.553957	3.884892	5.438849	1.553957	7.769784	0	6670.359904	118.100723	80.805758	30.302159	95.568348	3103.251888	115.769788	1004.633122	10663.252105	551.654692	136.748205	659.654695	1358.935291	336.431664	2.330935	2518.964101	24.86331	35.741008	0	7475.309568	136.748205	13.985612	838.359736	11587.856449	3963.367021	33.410073	2.330935	12.431655	5948.546934	10.10072	1.553957	51.280577	22.532375	0	0	0.776978	9.323741	37.294965	0.776978	2.330935	6.992806	0	10.877698	0	0	30.302159	79.251801	86.244607	8435.654919	4037.956951	15.539569	3.107914	4.661871	812.719448	342962.945121	"TCGA-23-1109"
"TCGA-24-1844-01A-01R-1567-13"	32581.718904	16417.346397	30147.198257	23435.388102	2430.620465	279.737208	209.668417	1680.978542	127.092145	519.262193	62.133938	1047.266174	0	0.268978	0.537956	0.806934	0	0	0.268978	0	2758.908218	2023.118666	122.25054	114.181197	2642.171729	188.553638	30.797991	50.56788	33.487772	143.365319	1.748358	501.106172	3.631204	1.748358	0	0	0	1078.871099	111.222438	1.210401	2699.59855	1518.784757	4.438138	875.792645	63.075361	18.962955	0	2.689781	52.047259	11.700547	1187.403756	0.403467	550.59814	5004.337272	5909.045061	692.887547	209.533928	6072.852714	12.776459	176.98758	3.496715	2736.852015	52.585216	2743.710956	29.587589	41.960581	8.741788	4.572627	1.613869	153.317508	203.885388	0.134489	866.243923	1575.539133	142199.702779	2336.881603	12.507481	367.693042	2.151825	0	26.494341	3619.772579	240.869875	0	2.017336	13.583393	0	0.268978	2.286314	9.414233	7.531386	0	3492.276967	988.359973	362.313481	16.004196	22.45967	2413.13689	30.125546	2209.520479	21225.733133	840.959983	119.42627	560.684818	1099.044455	44.381384	7.934854	4968.563186	61.999449	41.691603	0	10600.157352	101.13576	1.748358	2051.361365	30564.786734	8289.366624	3.496715	1.075912	2.689781	2449.717909	9.145255	1.613869	34.160217	266.019326	0.672445	0.134489	6.455474	3.631204	6.99343	3.900182	0	1.075912	0	9.279744	0	0	15.600729	13.314415	12.910948	6959.80795	8109.151307	30.663502	1.075912	10.490145	734.848128	152871.139324	"TCGA-24-1844"
"TCGA-24-2023-01A-01R-1567-13"	22832.52164	11560.372276	91989.195298	14334.700685	1198.246522	254.206756	358.815579	2153.259242	113.021421	1980.252341	123.994375	46876.823111	0.365765	0	0.365765	1.828826	0	0	0.73153	0	1988.299174	1299.563459	88.149393	113.752951	2787.861719	204.828465	86.320568	23.774733	50.109821	217.630244	2.926121	431.602838	1.46306	1.097295	0	0	0.365765	1001.099124	124.36014	5.852242	2566.573823	935.627168	74.250319	166.788893	835.773291	32.91886	0.365765	6.583772	126.188965	32.553095	1629.117829	1.46306	366.496647	1211.779831	896.490301	178.127612	140.453805	8287.871777	19.751316	157.279	9.875658	1380.031785	119.605193	3139.727761	51.572881	71.324198	17.922491	2.194591	0	250.18334	327.725544	0	2618.51247	3285.302277	118264.663981	829.189519	6.218007	7560.36496	0	0	12.436014	17518.686025	500.36668	0.365765	5.486477	14.630605	0	0.73153	0	1.097295	27.066619	8.046833	11628.770353	798.831015	250.18334	35.479216	176.298786	587.784542	24.872028	1746.162667	40440.820119	489.759491	258.230172	945.868592	538.772017	69.861137	13.533309	20805.817128	59.253949	68.032312	0	7517.936207	53.767472	3.291886	884.785817	29737.801276	5523.784791	8.046833	14.630605	3.291886	2429.046139	9.509893	3.657651	26.335088	2.926121	0	0	64.740426	6.949537	4.023416	2.560356	0.73153	0.73153	0	11.704484	0.365765	0	38.771102	15.362135	21.580142	2970.744277	14653.647867	8.046833	2.194591	13.533309	543.526963	183705.52982	"TCGA-24-2023"
"TCGA-04-1655-01A-01R-1566-13"	18961.517772	9535.685911	24820.282318	12437.604671	1238.161454	56.698865	147.417048	12263.964399	113.397729	976.637942	67.68427	9664.675828	0	0.354368	3.189311	0.354368	0	0	0	0	7295.372026	14867.505385	151.315095	154.858774	3293.849662	183.208206	67.329902	236.363392	61.305647	132.179228	6.378622	382.362968	7.441726	3.898047	0	2.126207	0	328.853414	149.188887	1.77184	4213.788739	1033.336806	16.300924	1951.149676	112.688993	10.985405	1.063104	6.73299	45.004724	7.087358	2054.625104	2.480575	207.659591	3623.76618	3361.888299	343.736866	200.926601	17729.380572	5.315519	7.441726	8.150462	1442.986102	42.878516	563.444966	21.262074	25.514489	5.669886	0.708736	0.354368	96.742438	135.014171	0	834.536412	958.210811	118044.909753	532.614959	6.378622	2416.789101	0	1.063104	6.73299	955.730235	249.829372	3.189311	3.189311	14.883452	0	0	13.46598	17.718395	12.048509	0	2356.900925	204.824648	83.276457	13.820348	29.412536	1740.300773	32.601847	1013.492204	21837.922043	975.574838	240.261438	540.056685	801.934565	432.328842	9.213565	9629.947773	29.412536	24.451385	0	16535.515106	70.519213	2.126207	1308.680667	12972.700205	7681.987409	17.009659	0.708736	1.417472	5805.963728	14.883452	1.417472	13.111612	3.543679	0	0	19.490235	9.213565	3.898047	5.315519	1.77184	0.354368	0	19.490235	0	0.708736	30.47564	31.184375	29.766904	2336.701955	6459.77251	136.431643	10.985405	0.708736	1270.763301	363340.144284	"TCGA-04-1655"
"TCGA-30-1718-01A-01R-1567-13"	35202.599318	17834.44394	138538.268468	9490.765649	2813.478451	113.204015	308.117883	1396.066204	56.689491	929.25274	29.744486	22149.843973	0	0	0.349935	1.049805	0	0	0	0	4362.816243	1489.498884	81.009983	42.517118	1007.813177	138.574312	20.996108	58.439167	85.034237	153.446555	2.974449	253.178067	0.174968	1.224773	0	0	0	518.428896	54.939816	3.674319	2247.808313	741.68751	13.472503	103.755766	1202.727044	9.448249	0	1.399741	179.341755	8.748378	1460.454268	2.274578	278.548364	3524.721605	1694.210936	358.333574	59.66394	3585.785285	1.399741	58.614134	15.047211	619.210214	14.522308	3243.723695	6.4738	13.122567	10.498054	0	0	87.308815	114.078853	0.174968	1241.919779	1201.852207	67375.985177	629.358333	8.048508	31.494162	0	0	8.398443	3866.258292	91.158102	0	2.624513	20.296238	0.174968	1.049805	0.69987	1.924643	7.698573	0	8846.535074	245.304527	77.860567	14.172373	48.11608	821.647687	25.720232	1095.296959	15377.024484	448.266903	117.403236	929.602675	439.343557	26.420102	4.899092	7897.161064	25.195329	36.568221	0	7432.44721	19.071465	3.674319	487.98454	8293.287632	7409.176524	9.798184	1.224773	2.799481	1415.312636	0.524903	6.123865	11.197924	13.297535	0	0	14.697275	2.099611	2.449546	2.274578	0	0.524903	0	21.346043	0	0	15.397146	5.074059	4.374189	7735.141098	2559.600514	18.371594	0.69987	1.399741	241.630208	283126.04051	"TCGA-30-1718"
"TCGA-29-2428-01A-01R-1569-13"	24657.806565	12514.754404	43625.764861	1798.47807	7151.673388	229.348193	403.336477	5336.659242	116.112016	523.402772	34.869553	66467.65858	0	1.07844	0.53922	0.53922	0	0	0	0	5006.65667	672.227462	26.421775	50.32719	545.151308	243.36791	73.693385	34.510073	33.431633	145.22989	0.53922	73.154165	10.065438	0.8987	0	1.7974	0.53922	612.374054	95.26218	3.055579	3718.999575	371.163024	56.977568	312.028576	1706.990429	43.137591	0	0	175.965424	18.872696	393.450779	1.07844	385.542221	3522.543795	1541.270183	476.670382	117.190456	1888.348051	1.7974	72.974425	11.503358	303.041578	122.762395	225.573654	37.745392	51.225889	3.055579	6.111159	0.17974	102.272039	148.465209	0.17974	608.599515	1088.505216	69101.388258	4959.025579	9.705958	1144.044865	0.35948	0.17974	28.578654	6340.686675	418.614374	8.627518	3.235319	5.751679	0	0.8987	0	2.516359	3.055579	0.17974	6293.774545	288.842121	81.242463	24.444635	31.274754	1399.994572	41.699671	1169.747679	10254.883849	768.568082	103.530219	267.093585	839.565367	56.078868	2.15688	3160.906989	32.532933	97.41906	0	1488.965854	30.016574	1.97714	285.966281	8566.586377	2812.570941	0.35948	3.055579	5.392199	1056.691243	1.61766	3.774539	28.578654	5.212459	0.8987	0	21.568796	0.53922	1.61766	0.53922	0.17974	1.61766	0	14.738677	0	0	26.242035	8.447778	10.065438	2708.860982	4471.75054	299.806258	1.7974	24.085155	131.210173	442209.018525	"TCGA-29-2428"
"TCGA-24-1614-01A-01R-1566-13"	74410.08345	37561.74046	213552.255288	24545.944759	2553.589739	238.277626	337.799205	1678.948172	124.401973	1208.134549	24.401926	1002.392824	0	0	0	3.349284	0	0	0.956938	0	4282.777169	3656.939549	128.229726	46.889975	1060.766058	66.985678	33.492839	96.650764	45.933036	107.177085	0.956938	165.550318	0	0.478469	3.349284	2.870815	0.478469	619.139052	236.363749	4.784691	2627.752453	899.043492	3.349284	673.206064	760.287445	17.703358	0	1.913877	120.095751	14.354074	6104.309141	5.74163	136.842171	3439.714564	998.565071	227.272836	264.593428	888.038702	1.913877	133.971356	6.698568	1761.244862	22.488049	3030.14499	6.698568	17.703358	29.186617	0	0	75.598122	127.272788	0	266.985774	311.004933	53083.757456	316.268094	170.813479	150.239306	0	0	4.784691	6677.993626	116.267998	0.478469	2.870815	48.803851	0	0.478469	2.870815	3.827753	7.177037	0	3649.284043	183.253676	97.129233	14.832543	32.535901	2030.144512	122.966566	1665.551036	15079.911521	320.095847	121.052689	2226.795324	1610.048617	192.34459	0	17117.71154	20.095703	44.497629	0	23547.858157	169.856541	4.306222	780.383149	11269.383382	4956.461702	39.712938	0	7.655506	1147.847439	1.913877	2.870815	19.617234	359.330315	0	0.478469	7.655506	0.478469	6.698568	0	0	7.655506	0.478469	2.392346	0	0	22.00958	11.00479	11.483259	5900.481292	2380.862383	33.01437	0	4.784691	650.718015	155269.930751	"TCGA-24-1614"
"TCGA-24-1558-01A-01R-1566-13"	33637.765649	16864.444446	30669.853133	46468.58277	3819.345322	355.47557	539.857758	5116.665041	110.107253	2614.809948	88.750242	16619.550729	0	0.4746	4.034102	3.559502	0	0	0	0	2611.725046	5768.765752	296.625142	165.635479	1229.689187	304.456045	49.121123	270.284829	41.52752	153.533173	1.898401	193.874192	9.492005	0.4746	0	0	0	534.162555	479.583529	3.322202	6249.061181	632.642102	19.93321	706.205137	146.88877	30.137114	0	1.186501	230.89301	9.017404	2901.231184	5.695203	293.06564	2761.698718	6412.79826	696.475832	788.785576	15667.739975	2.373001	47.934623	20.17051	8154.581091	617.217594	2566.163424	161.838677	242.995316	15.661807	0.2373	0	121.260358	185.094088	0.7119	1631.200978	1334.575837	131453.109616	1947.996629	4.271402	2958.420511	0.2373	0	14.475307	4379.136289	504.262741	3.559502	8.305504	15.187207	0	0	0.7119	7.830904	14.712607	0	10484.868202	361.645373	126.24366	16.373708	1.423801	2220.179859	97.293046	3423.528733	42277.15087	627.658799	338.864562	1541.976136	1359.966949	157.329975	4.034102	3204.738029	59.087728	51.494125	0	21561.088287	45.798922	9.017404	2368.72973	10288.146408	22653.855308	0.2373	5.695203	9.966605	1489.532811	3.796802	15.661807	45.561622	4.034102	0	0	20.64511	2.610301	3.322202	2.847601	1.186501	4.746002	0	17.797508	0	0.4746	60.748829	38.205318	39.154519	3975.014196	10173.055854	10.441205	7.119003	22.543511	1879.891497	250995.88925	"TCGA-24-1558"
"TCGA-24-1104-01A-01R-1565-13"	35868.679484	18075.462302	122940.779433	17877.024936	3109.198386	159.650307	370.901255	958.940781	69.262606	2648.602056	43.635442	6996.215838	0	0	4.155756	3.46313	0	0	0	0	4865.698075	2819.680692	109.434918	45.367007	1993.724115	73.072049	29.782921	44.674381	47.791198	110.82017	6.579948	250.038008	1.385252	0	0	0	0	851.237428	135.754708	3.46313	2244.108436	1904.375353	12.467269	1962.20963	1641.523763	9.696765	0	0.692626	106.3181	7.618887	1824.723356	1.731565	117.400117	4859.810754	1131.058357	277.74305	68.916293	7960.005001	2.077878	13.506208	7.618887	1513.387942	11.774643	2876.476029	5.541008	14.89146	7.618887	0	0	189.433228	296.443954	0	784.745327	1103.353314	141538.135471	603.623612	6.233635	7215.431986	0	0	3.809443	2587.650962	497.651824	5.194695	3.116817	59.565841	0	1.038939	0	0	4.502069	0	4159.219494	799.636787	350.468787	20.778782	24.241912	2190.776229	169.347072	1687.237083	12255.671828	370.901255	91.080327	520.854798	1766.88908	85.885632	2.770504	16767.091674	46.752259	35.323929	0	7518.109574	75.149928	7.618887	955.823964	35462.107987	4987.600262	21.817721	2.077878	2.077878	3232.485825	4.848382	2.077878	31.860799	14.198834	0	1.385252	20.086156	2.424191	3.809443	0.692626	0.692626	3.809443	0	3.116817	0	0	56.449024	6.926261	7.272574	3318.371456	6623.583017	173.849141	3.116817	7.618887	390.294785	256370.687927	"TCGA-24-1104"
"TCGA-30-1866-01A-02R-1568-13"	51486.440304	25827.193064	58460.051251	32316.928407	10738.684817	323.648369	441.290292	836.0029	54.562431	435.967128	44.448419	603.380635	0	0.532316	0.798475	1.863107	0	0	0.532316	0	12958.444188	1525.618791	190.56927	34.600566	466.043005	106.463279	10.38017	65.208759	52.699323	225.702152	0.798475	29.809718	2.129266	0.266158	0	0.266158	0	1236.837146	74.524295	1.596949	706.650016	485.472553	26.881978	598.323629	701.859168	6.121639	0	0	164.219608	13.30791	2987.625773	2.661582	205.207971	5071.112147	1459.079242	393.914133	199.086332	1658.431732	2.661582	95.018477	11.444803	1006.876463	30.608193	897.219286	8.783221	22.09113	15.171017	0	0	52.965481	67.338024	0	1023.378271	1181.210083	118231.996261	556.80295	6.920113	989.043864	0.532316	0	10.646328	3938.609015	135.740681	2.661582	1.596949	8.783221	0	1.064633	8.517062	5.323164	8.783221	0.266158	4153.930997	301.024922	157.831811	29.011244	6.920113	1101.89494	47.642317	595.129731	9717.968127	682.163462	63.877968	599.65442	752.429226	43.649944	1.596949	5020.808248	78.782827	62.281018	0	11580.809355	14.904859	4.790848	1532.272746	12920.915882	3385.798437	9.847853	0.266158	0	1888.126257	3.460057	0.266158	6.920113	13.041752	1.596949	0.266158	5.057006	2.395424	15.437175	1.064633	1.596949	2.395424	0	4.524689	0.532316	0	61.216386	59.619436	60.151753	9436.90507	5409.399217	10.912486	2.395424	0.532316	509.692949	340218.3136	"TCGA-30-1866"
"TCGA-13-1491-01A-01R-1565-13"	39412.4803	19819.439457	178075.512351	23495.35749	2305.671018	168.65167	608.446274	6985.850469	125.8195	2655.594551	41.68488	1873.907445	0	0	1.52972	4.589161	0	0	0	0	3186.025087	11668.706931	308.621083	37.095719	1326.649985	181.654293	64.630685	136.909973	58.129374	73.044147	3.441871	161.767928	26.005246	3.824301	0	0.38243	0	564.466814	189.302895	1.91215	1974.486559	972.519721	69.219846	1361.068693	546.11017	16.062064	0	3.059441	62.336105	4.971591	3259.451664	3.824301	378.22336	2925.972625	2703.398312	202.687948	339.980351	8374.836559	27.534967	358.336995	26.770106	1942.362431	82.98733	8389.751332	41.68488	87.576491	28.682257	3.059441	0	186.243454	247.049839	0.38243	757.97644	392.755703	82948.704269	865.821726	1.14729	3861.014197	11.090473	0	12.620193	2253.278095	567.908685	2.294581	1.52972	35.948429	0	0.38243	1.91215	0	11.090473	0	6156.359602	260.052462	95.607523	37.095719	3.824301	1322.443254	94.842663	1433.34798	16839.544189	744.208957	127.34922	1831.457705	1095.27978	208.041969	3.059441	6009.888877	48.186191	70.749567	0	8284.965488	29.829547	10.325612	1672.749217	14005.737216	13776.279162	0	2.677011	6.118881	1347.68364	0.76486	12.237763	24.475526	22.563375	0	0	4.971591	1.14729	20.651225	1.52972	1.14729	0.76486	0	8.795892	0	0	37.478149	11.090473	8.031032	7730.059426	4171.929861	31.359267	4.206731	7.648602	709.025388	149966.900676	"TCGA-13-1491"
"TCGA-13-0897-01A-01R-1564-13"	16461.919362	8321.70164	166811.755436	16382.243495	1018.08052	59.019161	665.441035	321.654425	45.739849	2906.693658	39.837933	2955.384466	0	5.901916	1.475479	13.279311	0	0	0	0	3141.294821	2347.487112	208.042541	13.279311	2075.998973	200.665146	19.181227	70.822993	63.445598	56.068203	4.426437	246.404995	1.475479	0	0	0	0	346.737568	129.842153	2.950958	811.513458	315.752509	14.75479	842.498517	469.202327	25.083143	0	5.901916	45.739849	2.950958	1987.470232	0	191.812272	13097.82721	1050.541058	237.552121	166.729129	236.076642	4.426437	88.528741	47.215328	606.421875	17.705748	4491.358119	7.377395	19.181227	1.475479	19.181227	0	299.52224	417.560561	1.475479	908.895073	426.413435	20441.286264	1534.498175	4.426437	4569.558507	0	0	4.426437	15228.418906	4256.756956	0	0	35.411496	0	1.475479	4.426437	0	4.426437	0	5500.585765	451.496578	253.78239	2.950958	106.234489	1772.050296	717.082801	1457.773266	2891.938868	208.042541	293.620324	1116.937614	1214.319229	584.28969	4.426437	2539.299384	57.543682	38.362454	0	6682.444456	38.362454	1.475479	323.129904	48509.323552	773.151003	1.475479	13.279311	16.230269	355.590442	25.083143	14.75479	30.985059	64.921077	2.950958	0	44.26437	5.901916	35.411496	4.426437	0	39.837933	0	13.279311	0	0	277.390055	14.75479	16.230269	8681.71852	3061.618955	162.302692	0	7.377395	271.488139	263582.522066	"TCGA-13-0897"
"TCGA-29-1774-01A-01R-1567-13"	18715.780974	9442.230475	39705.855472	12262.970159	1758.633064	86.905463	114.484319	500.267611	41.047599	717.691611	30.785699	15780.236287	0	0.320684	3.206844	1.282737	0	0	0	0	4631.002931	1754.784851	64.778242	37.199386	1481.882456	128.594431	4.810265	29.823646	84.981357	290.540036	2.565475	223.517003	2.886159	0.962053	0	0	0	2024.801088	109.994738	0	805.879812	1456.869075	10.2619	1106.361063	321.00505	18.279009	0	3.206844	112.880897	10.582584	879.957901	1.603422	277.071292	1908.392663	1234.955494	170.283398	54.837027	3672.798045	9.941215	62.212767	21.806537	602.565924	16.034218	1617.852627	5.451634	18.599693	6.413687	2.565475	0.320684	64.778242	71.191929	0	990.914691	1023.945181	191330.234026	339.284059	6.413687	560.235588	3.527528	0.320684	9.299847	1381.828933	170.604083	0.320684	4.810265	10.903268	0	0.641369	0.320684	0	23.409959	0	2056.228155	83.69862	37.520071	14.751481	67.985086	393.800402	19.882431	515.019092	20672.91766	347.621853	48.102655	245.002856	243.720118	158.738761	6.413687	3374.2409	18.599693	17.316956	0	4048.319438	7.37574	2.244791	764.190844	5799.897445	2930.093053	0.962053	1.282737	1.603422	915.87455	6.093003	2.244791	12.186006	18.599693	1.282737	0	6.093003	7.055056	25.654749	1.924106	0	2.244791	0	4.810265	0	0	36.237333	58.04387	64.136873	9690.440175	7660.187453	162.907658	1.603422	4.168897	249.813121	314105.205637	"TCGA-29-1774"
"TCGA-13-1512-01A-01R-1565-13"	22582.874078	11779.152426	32749.958572	15871.975871	5494.134994	56.511103	244.608445	227.682414	39.858073	1050.505911	36.036066	2308.7652	0	0.819001	1.911003	1.638003	0	0	2.730005	0	3295.115994	1215.671211	137.865251	52.143095	1173.356134	180.453328	48.048087	100.191182	45.318082	48.321088	0.273	137.046249	0.819001	2.184004	0	0	0	299.481545	32.76006	2.457004	1429.4306	167.895305	11.19302	512.967933	534.534972	11.739021	0	0.546001	99.372181	6.825012	676.495231	0	219.7654	2752.391007	709.801291	299.208544	103.194188	1799.619274	11.19302	49.959091	9.828018	425.607774	20.202037	949.495727	9.282017	9.282017	10.647019	0	0	83.265151	120.120218	0	1401.85755	1004.368827	18548.74574	4401.860007	1.911003	3887.254071	0.273	0	6.825012	2501.776551	614.524118	1.092002	4.095007	20.475037	0	0	0.546001	1.092002	6.552012	0.273	8344.806179	226.590412	92.547168	10.647019	36.309066	1228.502235	89.271162	788.698435	15814.372766	243.243442	82.173149	267.540487	654.10919	117.663214	4.641008	1353.263462	17.745032	25.935047	0	1725.363138	57.057104	1.911003	241.059438	23321.886423	3782.694881	0.819001	2.184004	17.199031	680.317237	4.368008	4.914009	19.383035	7.644014	0	0	30.030055	0	8.190015	3.822007	0	2.730005	0	39.585072	0	0	55.965102	22.11304	18.564034	3318.048036	5405.409832	2.184004	1.365002	4.368008	449.631818	452831.929701	"TCGA-13-1512"
